id,similiar_items
3124647,"[[0.049197275706064476, 2995415], [0.046207745492972963, 2887091], [0.044230546826879574, 3064101], [0.040335711663497059, 2916936], [0.033033767553420162, 3022528], [0.032482690592677402, 3298065], [0.031201185003434943, 3327273], [0.029575757345036174, 2909756], [0.029230407670035121, 3246922], [0.029058355027593991, 3121935], [0.028195756642971682, 420577], [0.02788699995920935, 3164517], [0.027767131694724459, 3163866], [0.027552628495731753, 3301224], [0.024818808064075493, 3259105], [0.024788978890122559, 3161550], [0.024487141174223358, 3291495], [0.024382775544213663, 3053507]]"
3124689,"[[0.095499995309598393, 3157641], [0.08888895807514724, 3314904], [0.087394777313353378, 3128256], [0.086987782764804122, 3314970], [0.08614978088206833, 3155445], [0.084733500536092549, 3136071], [0.079676989448011729, 3314928], [0.079666215536193824, 3060136], [0.07907975418575669, 3168147], [0.07907975418575669, 3168174], [0.07907975418575669, 3167745], [0.07907975418575669, 3167283], [0.07907975418575669, 3167712], [0.07907975418575669, 3167748], [0.079020689801470326, 3167613], [0.078936299712761213, 3168045], [0.078907407127711077, 3167787], [0.078907407127711077, 3168024]]"
3124812,"[[0.18039771427841955, 3155610], [0.13147571248392054, 3121935], [0.10133793894818609, 3154662], [0.066467822687781911, 710693], [0.066108617794321978, 844828], [0.065661612091673663, 2985100], [0.054712479232324779, 3154686], [0.048651806391039061, 3167283], [0.048651806391039061, 3167745], [0.048651806391039054, 3167712], [0.048651806391039054, 3167748], [0.048651806391039054, 3168174], [0.048651806391039054, 3168147], [0.048615468531640102, 3167613], [0.048563549677067601, 3168045], [0.048545774249355821, 3167787], [0.048545774249355821, 3168024], [0.048545774249355821, 3167682]]"
3125001,"[[0.066480914649522285, 3198510], [0.055113754826822937, 2869518], [0.051237544542279925, 3302139], [0.051182402560711618, 3221110], [0.044374457979606124, 285328], [0.036898723468066857, 3159738], [0.031204078747943703, 3062347], [0.030755387895543398, 3305499], [0.02972914319532341, 3125832], [0.029539068331635152, 3198360], [0.029081348475567804, 3163032], [0.027391831296017445, 3067493], [0.027342734645831916, 3338025], [0.026329000127997906, 3198195], [0.026300509320640028, 2901931], [0.02617296152128757, 3198168], [0.025719541757596692, 203391], [0.025584157914813679, 3146895]]"
3125043,"[[0.064615763844040941, 2874243], [0.062019651902619891, 2937492], [0.05833000643450692, 3291285], [0.057769547872675367, 2976870], [0.055886859498278506, 3291276], [0.05402924541686472, 2875638], [0.053116410773132415, 3319230], [0.05298458032752569, 2875633], [0.052260728984233451, 3060282], [0.051737970461371643, 3291237], [0.05102991543347031, 3312036], [0.05102991543347031, 3312027], [0.050636727307342352, 3057467], [0.049468392352429849, 3164691], [0.049201815642205493, 3286083], [0.049075196075106811, 3236840], [0.048854475225549462, 2980500], [0.047988307495684918, 3314265]]"
3125145,"[[0.13317223900399347, 3229660], [0.13154626811687992, 3235007], [0.11143513295133602, 3293352], [0.10610456084506556, 3196515], [0.10075976076065304, 3014523], [0.10075976076065304, 2875078], [0.10075976076065304, 3108888], [0.10075976076065304, 3064541], [0.10075976076065304, 3014538], [0.095092476885974955, 1006205], [0.092732810128690113, 3314265], [0.092732810128690113, 3314307], [0.092580158857349326, 3317361], [0.091622255035194555, 3182352], [0.089380322100646059, 2879518], [0.088801795331232794, 3059568], [0.085602812235353321, 3259717], [0.082597910065132646, 3291285]]"
3125244,"[[0.069063024093671224, 3009088], [0.058496472145968821, 3250240], [0.0581208622110818, 3125718], [0.047821871309475454, 2994175], [0.047488054103303312, 3304032], [0.046098787791859205, 3291285], [0.044258820197903649, 2893876], [0.043187447446665958, 3291276], [0.042399348403973074, 3264280], [0.042399163649906021, 3003193], [0.042399163649906021, 2897931], [0.039490684037886761, 3291237], [0.039115930805631353, 3007603], [0.039115930805631353, 2899111], [0.039115930805631353, 2869018], [0.038431312855369916, 3154578], [0.038222940361097989, 2868073], [0.036935953186038817, 3133392]]"
3125304,"[[0.15854773408242001, 2969040], [0.086406200090299257, 3310317], [0.080645385249829643, 3027208], [0.067042171366883271, 3291285], [0.065070753034090434, 3291276], [0.061076846241346086, 3161508], [0.059414104881138532, 3291237], [0.055796572904089375, 3319230], [0.055505228856396305, 2875638], [0.054519060477401217, 2875633], [0.052670386648534032, 2874243], [0.051636100863406843, 2978295], [0.05058186901548796, 3015198], [0.050515645920262454, 3184005], [0.049875351377412766, 920790], [0.049485784033719053, 3125718], [0.048164670265091608, 3202062], [0.048094515236174251, 3293187]]"
3125310,"[[0.99999999999999956, 3127620], [0.65693089932632764, 3129159], [0.65693089932632764, 3129213], [0.65693089932632764, 3127962], [0.62296154570831341, 3127611], [0.15625568887435848, 3066185], [0.051985378114993666, 2922276], [0.042589781336621904, 3260461], [0.037358562966097811, 3246922], [0.035191855757988277, 3065371], [0.032819156564995747, 3228985], [0.030946559856386332, 2964405], [0.029155106312136587, 3221518], [0.029155106312136587, 3221491], [0.02872383303129139, 3308775], [0.026663548479472696, 3125244], [0.026081150072160889, 3298992], [0.025768021243271533, 2964915]]"
3125331,"[[0.15387357940812529, 3291285], [0.13692996255936651, 3040218], [0.12082224048753591, 3291237], [0.11909745162252706, 3125718], [0.11643640422808746, 3291276], [0.11422898236133364, 3150636], [0.11422898236133364, 3152304], [0.11345574733425597, 3151815], [0.11340955998643454, 3152064], [0.1133846964876183, 3152037], [0.11135000172507765, 2870438], [0.11060653169858185, 2959497], [0.10893994197510688, 3151779], [0.10797054881969245, 3151701], [0.1079681176993777, 3150063], [0.10787330161318263, 3150198], [0.10775375754318285, 3314142], [0.10743170909668019, 3125652]]"
3125388,"[[0.13309097382357499, 3291285], [0.12469210882062073, 3291276], [0.11847497833640938, 3291237], [0.10547828647237664, 2875638], [0.10365561472323251, 2875633], [0.09950115787036877, 2874243], [0.099275195874420186, 2869088], [0.099275195874420186, 2898191], [0.09924621696210767, 3002728], [0.098182355364491186, 3125718], [0.09592018868715925, 3005793], [0.09592018868715925, 2869118], [0.09592018868715925, 2898236], [0.091695541023067512, 2897706], [0.091695541023067512, 3005288], [0.091101797712075883, 2898136], [0.091101797712075883, 2868308], [0.090648508891016902, 3168174]]"
3125439,"[[0.070047864472792334, 3065387], [0.063364970444888591, 3291285], [0.062342141679782172, 3125472], [0.060777341945899073, 3291276], [0.060272434311451004, 2869168], [0.060272434311451004, 2899121], [0.059524716086271322, 2868273], [0.059524716086271322, 3007533], [0.057994558322621695, 3007603], [0.057994558322621695, 2869018], [0.057994558322621695, 2899111], [0.057070768146551654, 2959497], [0.055484583670797255, 3291237], [0.055062566897864436, 3335970], [0.054961822540147545, 2869138], [0.054961822540147545, 2898271], [0.054705323385377348, 2995995], [0.05271809861954023, 3255769]]"
3125460,"[[0.25658196517654319, 3291285], [0.19877280940564715, 3125718], [0.19715638424864196, 3291237], [0.18960637161966587, 2959497], [0.18594294996225511, 3150063], [0.18577965747233621, 3150198], [0.18464536130394071, 3150177], [0.18451449638386561, 3149901], [0.18451449638386561, 3150090], [0.184421015288805, 3291276], [0.18279517385483907, 2870438], [0.17403945537208923, 3152304], [0.17403945537208923, 3150636], [0.17368384043610943, 3152349], [0.17368384043610943, 3152136], [0.17288019447584907, 3150516], [0.17286135328096203, 3151815], [0.17279098216591088, 3152064]]"
3125472,"[[0.080254225877294971, 2899121], [0.080254225877294971, 2869168], [0.072072022361518523, 3334827], [0.06875020792110334, 3291285], [0.068077394980568973, 3065403], [0.065814341454685413, 3196215], [0.065562290175488078, 3291276], [0.065287890486134134, 2899111], [0.065287890486134134, 2869018], [0.065287890486134134, 3007603], [0.063377005074149215, 3334860], [0.063339073042802785, 3335850], [0.062825765047677576, 3335940], [0.062546152578399128, 3334908], [0.062416220603942037, 2935652], [0.062342141679782172, 3125439], [0.062294097094797177, 2986820], [0.061938883431702438, 3335052]]"
3125550,"[[0.081258882382892514, 3047462], [0.066609936198123457, 3125643], [0.052468604171061993, 3301377], [0.043933919043849634, 3308775], [0.036487544731031232, 3015983], [0.034487254245677723, 3310914], [0.032711532646688773, 3319230], [0.030924859121215439, 3024853], [0.030214055641564382, 3161541], [0.030214055641564382, 2955757], [0.030214055641564382, 2924956], [0.030214055641564382, 3232790], [0.029772130845484107, 3304137], [0.029178252236624742, 2992360], [0.029045595511683356, 3259096], [0.029012063371225007, 189080], [0.028923550606683817, 2999705], [0.028126399483315141, 3211129]]"
3125556,"[[0.33022098483043766, 3039563], [0.27870616907199852, 3126342], [0.22354762122972821, 3039528], [0.2195425730832658, 3213697], [0.17239617367841933, 3038923], [0.12261623937130334, 3291285], [0.11269694846257031, 3218920], [0.10268213365702489, 2999705], [0.10108803325248275, 3291276], [0.10107380102571439, 3291237], [0.092088040534002102, 3319230], [0.09111931667769177, 3125718], [0.089933284874628927, 2959497], [0.084576337721443393, 2875638], [0.083086610526907134, 2875633], [0.082480770820499746, 3150636], [0.082480770820499746, 3152304], [0.08231223780611982, 3152349]]"
3125559,"[[0.27246066990661216, 3109218], [0.057704324623862727, 3006393], [0.044766506548106037, 3018803], [0.04223221853534409, 3313716], [0.041691923438363546, 3313539], [0.03673233477002049, 3329247], [0.035873786622414673, 3139761], [0.035474135273538578, 3054557], [0.033369038557213911, 3111843], [0.032697684689610824, 3336075], [0.031395686410436476, 3336177], [0.031215787303452064, 3142872], [0.03060030214765657, 3219637], [0.030495287443856694, 3336150], [0.030277313512202988, 3111861], [0.030172144724192114, 3050117], [0.030011702602529413, 3133902], [0.029818097123509239, 3336159]]"
3125562,"[[0.25999966065405206, 3291285], [0.20388094125993531, 3291237], [0.19685994136260104, 3291276], [0.19541004635160758, 3125718], [0.17929177983534944, 3150063], [0.17913432830972156, 3150198], [0.17804060585918857, 3150177], [0.1779144219708344, 3149901], [0.1779144219708344, 3150090], [0.17471669058441278, 2870438], [0.1741174283087934, 2959497], [0.17054277875044918, 2875638], [0.16936699501901153, 3152304], [0.16936699501901153, 3150636], [0.16902092732440741, 3152349], [0.16902092732440741, 3152136], [0.16823885695388441, 3150516], [0.16822052159105669, 3151815]]"
3125580,"[[0.15295939561877639, 3291285], [0.14475821887395823, 3291276], [0.13405966359969157, 3291237], [0.12122456156272425, 2875638], [0.11912979314116266, 2875633], [0.1163329642967517, 3125718], [0.11435514020203329, 2874243], [0.11414782502419202, 3157641], [0.10787050149169525, 3057467], [0.10656702527100816, 2870438], [0.10436019206921902, 2959497], [0.1043135977771984, 3167712], [0.1043135977771984, 3167745], [0.1043135977771984, 3167748], [0.1043135977771984, 3167283], [0.1043135977771984, 3168147], [0.1043135977771984, 3168174], [0.10423568632579286, 3167613]]"
3125607,"[[0.049291434035538401, 3034003], [0.0491134144884263, 3040758], [0.045311070874919097, 3017708], [0.035724373936367709, 3317358], [0.034191591742663889, 902242], [0.032979357881906216, 3138999], [0.029157426059567251, 3119538], [0.027407699979860964, 3137178], [0.026707229447782962, 2902541], [0.022956479521167934, 2963185], [0.022327649073330898, 3055352], [0.021991632985358785, 3129702], [0.021912241828560136, 3122595], [0.021869017515817765, 3125763], [0.02170589449635367, 2903616], [0.021599971514256751, 3125802], [0.021096907924109971, 2881663], [0.021063169255763126, 3303240]]"
3125643,"[[0.16665924297168372, 3047462], [0.066609936198123457, 3125550], [0.060632875069436286, 3301377], [0.025955574236367424, 2918426], [0.025494907344859794, 3306801], [0.023686057232939588, 419467], [0.022128810972715948, 3008028], [0.02099056611079474, 3002453], [0.020326076852041956, 3027208], [0.02023851044073853, 2937847], [0.018814184837197826, 3046407], [0.018544621067522769, 3059704], [0.017795758358008347, 3344379], [0.017775544178839385, 2900661], [0.017579020102033584, 3046567], [0.016976048689772164, 2974010], [0.016560122491499612, 2931901], [0.015961263931179314, 3329838]]"
3125652,"[[0.16970970951689698, 2915686], [0.14522039493230546, 3335571], [0.13957331161422465, 3335562], [0.12750033373004147, 3199800], [0.11139327929317062, 2909556], [0.10743170909668019, 3125331], [0.10559610631275188, 3302733], [0.097843259069290728, 3265924], [0.093125238165419871, 3065379], [0.090719509188465192, 3335646], [0.089913366716937185, 3309390], [0.088668773600266843, 3195939], [0.0837041690393516, 3300081], [0.082785339156246543, 3310185], [0.082430114625512058, 3126831], [0.082325853419957476, 3301221], [0.081350912598646824, 3295134], [0.076089835721080398, 3001588]]"
3125670,"[[0.080368286557518598, 2922746], [0.078079135625236218, 3218209], [0.077496551192464277, 3218227], [0.07745849055158098, 3218182], [0.077259160575334454, 3117435], [0.075539056254258594, 3108735], [0.072207387538301707, 3218149], [0.071871923530736334, 3249253], [0.071109196869113073, 3249325], [0.070078898334086551, 3341853], [0.06922516575550601, 3223366], [0.068951088061246807, 3292050], [0.068300022798020998, 3211093], [0.068129992293894243, 3210727], [0.068102105452507097, 3211105], [0.068083142566791502, 3210739], [0.068062041806402976, 3210757], [0.067816645657663363, 3184974]]"
3125718,"[[0.39824532394027118, 3291285], [0.31198165941333844, 3291237], [0.30087306998444968, 3291276], [0.28640199221157425, 3150063], [0.28615047800016991, 3150198], [0.28440335780845316, 3150177], [0.28420179074808471, 3150090], [0.28420179074808471, 3149901], [0.28239054805613922, 2959497], [0.27401786986366677, 2870438], [0.26825036404400904, 3152304], [0.26825036404400904, 3150636], [0.26770224789510411, 3152136], [0.26770224789510411, 3152349], [0.26646357290073891, 3150516], [0.26643453260423444, 3151815], [0.26632606824946914, 3152064], [0.2662866146676296, 3151995]]"
3125727,"[[0.244684249662767, 3291285], [0.18782105783438341, 3291237], [0.18768950278985397, 3125718], [0.18556153106972739, 3291276], [0.17325612181269887, 3150063], [0.17310397071726755, 3150198], [0.17204706721453675, 3150177], [0.17192513116620498, 3149901], [0.17192513116620498, 3150090], [0.16937904272945659, 2959497], [0.16371681645823494, 3150636], [0.16371681645823494, 3152304], [0.1633822937772765, 3152349], [0.1633822937772765, 3152136], [0.16334297060585942, 2870438], [0.16262631371578956, 3150516], [0.16260859003101602, 3151815], [0.16254239277188209, 3152064]]"
3125757,"[[0.14247296400649245, 3156537], [0.098712948225591485, 3198300], [0.095142198288044683, 3196869], [0.090370026979808477, 3291285], [0.089605464944283203, 3197244], [0.087883109906291224, 3200940], [0.08581720428612484, 3197991], [0.084720149608979417, 3200289], [0.084550579680713306, 3198321], [0.083663250087404495, 3200658], [0.083132786984558657, 3202095], [0.082927975302626147, 3196101], [0.082752450555188761, 3200931], [0.081788308280859645, 3202020], [0.081736020589712924, 3196113], [0.08107823634481108, 3200271], [0.080724030587495624, 3335994], [0.080702386804961612, 2884038]]"
